Time;pH1_001_PV;O2_flow_001.PV;DO1_001.PV;CO2_flow_001.PV;BioR_temp_001.PV;Air_flow_001.PV;BioR_stirring_001.SP;BioOUT_pump_001.SP;BioIN_pump_001.SP;Base_pump_001.SP
29/09/2024 10:13:23.305;;;90;;;;;;;
29/09/2024 10:25:01.738;;;;10.7;;;;;;
29/09/2024 10:33:20.769;;;;23.6;;;;;;
29/09/2024 10:40:19.864;;;;;35.1;;;;;
29/09/2024 10:53:47.905;;;;;;184;;;;
29/09/2024 10:54:50.470;;;89;;;;;;;
29/09/2024 10:55:48.089;;;;16.0;;;;;;
29/09/2024 10:57:04.573;7.47;;;;;;;;;
29/09/2024 10:59:40.224;;;90;;;;;;;
29/09/2024 10:59:46.281;;;;;34.8;;;;;
29/09/2024 10:59:48.029;;;;;34.9;;;;;
29/09/2024 11:00:15.027;;;;;35.0;;;;;
29/09/2024 11:00:20.312;7.47;;;;;;;;;
29/09/2024 11:00:27.091;;;;17.0;;;;;;
29/09/2024 11:01:11.692;;;89;;;;;;;
29/09/2024 11:03:00.517;;;;;;184;;;;
29/09/2024 11:03:33.410;7.47;;;;;;;;;
29/09/2024 11:05:05.124;;;89;;;;;;;
29/09/2024 11:07:56.796;;;;;;;0;;;
29/09/2024 11:07:57.205;;;;;34.6;;;;;
29/09/2024 11:07:57.518;;;;0.0;;;;;;
29/09/2024 11:07:58.016;;;;;;0;;;;
29/09/2024 11:08:13.342;;;;;;;450;;;
29/09/2024 11:08:17.306;;;;;;199;;;;
29/09/2024 11:23:01.252;;;;;35.5;;;;;
29/09/2024 11:28:18.358;;;92;;;;;;;
29/09/2024 11:28:22.449;7.59;;;;;;;;;
29/09/2024 11:55:36.342;;;;;;183;;;;
29/09/2024 11:56:01.543;;;;22.0;;;;;;
29/09/2024 11:58:18.836;;;;16.8;;;;;;
29/09/2024 11:58:20.255;;;;;34.8;;;;;
29/09/2024 11:59:00.652;;;91;;;;;;;
29/09/2024 11:59:56.928;7.54;;;;;;;;;
29/09/2024 12:00:01.535;;;;;34.9;;;;;
29/09/2024 12:00:03.856;;;;;34.8;;;;;
29/09/2024 12:00:05.927;;;;19.8;;;;;;
29/09/2024 12:00:21.648;;;91;;;;;;;
29/09/2024 12:00:35.564;7.54;;;;;;;;;
29/09/2024 12:00:41.862;;;;;;183;;;;
29/09/2024 12:04:02.962;;;;;;183;;;;
29/09/2024 12:23:10.585;;;;;35.2;;;;;
29/09/2024 12:37:57.331;;;;15.3;;;;;;
29/09/2024 12:39:19.228;;;;24.6;;;;;;
29/09/2024 12:55:04.745;;;;17.9;;;;;;
29/09/2024 12:57:02.576;;;;;;182;;;;
29/09/2024 12:59:14.890;;;89;;;;;;;
29/09/2024 12:59:24.854;7.48;;;;;;;;;
29/09/2024 12:59:36.257;;;;;35.0;;;;;
29/09/2024 13:01:13.898;;;;;35.1;;;;;
29/09/2024 13:01:17.295;;;90;;;;;;;
29/09/2024 13:01:21.356;7.48;;;;;;;;;
29/09/2024 13:01:43.952;;;;15.9;;;;;;
29/09/2024 13:05:04.165;;;;;;182;;;;
29/09/2024 13:06:51.662;;;90;;;;;;;
29/09/2024 13:21:34.303;;;;;35.1;;;;;
29/09/2024 13:35:32.943;;;;;;182;;;;
29/09/2024 13:39:35.453;;;;22.4;;;;;;
29/09/2024 13:47:55.622;;;;;;182;;;;
29/09/2024 13:57:33.210;;;89;;;;;;;
29/09/2024 13:57:40.886;7.46;;;;;;;;;
29/09/2024 13:57:45.507;;;;;35.0;;;;;
29/09/2024 13:57:45.799;;;;15.1;;;;;;
29/09/2024 13:58:14.602;;;89;;;;;;;
29/09/2024 13:59:55.600;;;;;35.0;;;;;
29/09/2024 13:59:59.486;;;;18.3;;;;;;
29/09/2024 14:00:17.422;;;;16.1;;;;;;
29/09/2024 14:00:25.522;;;89;;;;;;;
29/09/2024 14:03:20.207;7.46;;;;;;;;;
29/09/2024 14:06:04.841;;;;;;181;;;;
29/09/2024 14:06:05.321;;;;;;182;;;;
29/09/2024 14:13:09.833;;;;;34.9;;;;;
29/09/2024 14:13:13.242;;;;14.4;;;;;;
29/09/2024 14:15:55.662;;;;22.9;;;;;;
29/09/2024 14:36:34.982;;;;;;181;;;;
29/09/2024 14:45:10.901;;;;;35.2;;;;;
29/09/2024 14:46:51.095;;;89;;;;;;;
29/09/2024 14:47:55.715;;;;;;182;;;;
29/09/2024 14:51:20.618;;;89;;;;;;;
29/09/2024 14:56:22.118;7.45;;;;;;;;;
29/09/2024 14:56:32.007;;;;18.4;;;;;;
29/09/2024 14:56:41.223;;;;;35.0;;;;;
29/09/2024 15:02:06.368;;;;24.4;;;;;;
29/09/2024 15:02:06.767;;;;24.8;;;;;;
29/09/2024 15:03:11.169;;;89;;;;;;;
29/09/2024 15:06:45.053;;;;;35.1;;;;;
29/09/2024 15:07:03.766;;;;;;182;;;;
29/09/2024 15:08:22.980;7.45;;;;;;;;;
29/09/2024 15:19:22.681;;;89;;;;;;;
29/09/2024 15:30:23.914;;;;;35.2;;;;;
29/09/2024 15:30:53.622;;;;;;;0;;;
29/09/2024 15:30:54.382;;;;0.0;;;;;;
29/09/2024 15:30:54.799;;;;;;0;;;;
29/09/2024 15:31:38.598;;;;;;;450;;;
29/09/2024 15:31:38.620;;;;;;;;86;75.0;
29/09/2024 15:31:51.496;;;;;;200;;;;
29/09/2024 15:31:52.001;7.45;;;;;;;;;
29/09/2024 15:38:56.502;;;;;34.3;;;;;
29/09/2024 15:52:09.655;7.55;;;;;;;;;
29/09/2024 15:56:21.652;;;91;;;;;;;
29/09/2024 15:57:57.665;;;;;35.0;;;;;
29/09/2024 15:59:34.193;;;91;;;;;;;
29/09/2024 15:59:40.561;7.55;;;;;;;;;
29/09/2024 15:59:44.159;;;;11.6;;;;;;
29/09/2024 15:59:49.560;;;;;;188;;;;
29/09/2024 16:00:21.056;;;91;;;;;;;
29/09/2024 16:00:25.097;;;;11.7;;;;;;
29/09/2024 16:00:50.486;;;;;35.1;;;;;
29/09/2024 16:01:06.978;7.55;;;;;;;;;
29/09/2024 16:01:18.179;;;;;;188;;;;
29/09/2024 16:06:36.385;;;91;;;;;;;
29/09/2024 16:20:05.214;;;;;34.9;;;;;
29/09/2024 16:33:06.170;;;;19.4;;;;;;
29/09/2024 16:41:36.057;;;;10.1;;;;;;
29/09/2024 16:43:55.755;;;;;35.2;;;;;
29/09/2024 16:52:09.812;;;;;35.1;;;;;
29/09/2024 16:58:28.998;7.49;;;;;;;;;
29/09/2024 16:58:46.096;;;;;;185;;;;
29/09/2024 16:58:58.698;;;;14.9;;;;;;
29/09/2024 16:59:39.693;;;90;;;;;;;
29/09/2024 17:00:19.217;7.49;;;;;;;;;
29/09/2024 17:00:32.294;;;90;;;;;;;
29/09/2024 17:01:09.684;;;90;;;;;;;
29/09/2024 17:01:59.324;;;;;34.9;;;;;
29/09/2024 17:04:00.202;;;;11.9;;;;;;
29/09/2024 17:06:27.435;;;;;;185;;;;
29/09/2024 17:28:34.154;;;;;34.8;;;;;
29/09/2024 17:32:00.967;;;;23.0;;;;;;
29/09/2024 17:50:54.507;;;89;;;;;;;
29/09/2024 17:52:25.614;;;;;35.2;;;;;
29/09/2024 17:57:04.839;7.47;;;;;;;;;
29/09/2024 17:58:33.051;;;;16.1;;;;;;
29/09/2024 17:58:39.118;;;;;35.0;;;;;
29/09/2024 17:59:18.519;;;;;;184;;;;
29/09/2024 17:59:54.062;;;90;;;;;;;
29/09/2024 18:00:34.741;;;;;35.1;;;;;
29/09/2024 18:00:35.943;;;89;;;;;;;
29/09/2024 18:00:52.558;7.47;;;;;;;;;
29/09/2024 18:01:07.850;;;;14.3;;;;;;
29/09/2024 18:02:44.656;;;;24.2;;;;;;
29/09/2024 18:03:04.566;;;;;35.1;;;;;
29/09/2024 18:04:06.471;;;;12.5;;;;;;
29/09/2024 18:13:52.344;;;90;;;;;;;
29/09/2024 18:14:00.387;;;;;;184;;;;
29/09/2024 18:21:07.495;;;89;;;;;;;
29/09/2024 18:40:31.654;;;;;;184;;;;
29/09/2024 18:40:32.117;;;;;;183;;;;
29/09/2024 18:41:59.105;;;;;34.8;;;;;
29/09/2024 18:47:55.918;;;;;34.9;183;;;;
29/09/2024 18:55:52.773;7.46;;;;;;;;;
29/09/2024 18:58:09.191;;;89;;;;;;;
29/09/2024 18:58:47.792;;;;16.7;;;;;;
29/09/2024 19:00:07.067;;;;20.3;;;;;;
29/09/2024 19:00:07.481;;;;20.6;;;;;;
29/09/2024 19:00:47.982;;;89;;;;;;;
29/09/2024 19:01:33.164;;;;;35.1;;;;;
29/09/2024 19:02:23.966;;;;;34.9;;;;;
29/09/2024 19:03:14.701;;;89;;;;;;;
29/09/2024 19:03:57.392;7.46;;;;;;;;;
29/09/2024 19:15:45.225;;;;;;183;;;;
29/09/2024 19:26:14.508;;;;;35.1;;;;;
29/09/2024 19:41:31.077;;;;;;183;;;;
29/09/2024 19:41:31.477;;;;;;183;;;;
29/09/2024 19:47:55.897;7.45;;;;;183;;;;
29/09/2024 19:51:16.077;;;89;;;;;;;
29/09/2024 19:57:30.499;;;;13.5;;;;;;
29/09/2024 19:57:31.983;;;;;35.0;;;;;
29/09/2024 19:59:03.590;;;;17.0;;;;;;
29/09/2024 19:59:48.595;;;89;;;;;;;
29/09/2024 20:00:32.329;;;;;34.9;;;;;
29/09/2024 20:00:53.384;7.45;;;;;;;;;
29/09/2024 20:00:58.325;;;89;;;;;;;
29/09/2024 20:01:44.685;;;;17.5;;;;;;
29/09/2024 20:01:45.116;;;;13.7;;;;;;
29/09/2024 20:10:54.246;;;;;34.9;;;;;
29/09/2024 20:21:41.245;;;89;;;;;;;
29/09/2024 20:34:23.656;;;;;35.2;;;;;
29/09/2024 20:39:35.805;;;;21.6;;;;;;
29/09/2024 20:42:26.807;;;;;;183;;;;
29/09/2024 20:42:29.095;;;;;;183;;;;
29/09/2024 20:47:55.943;7.45;;;;;183;;;;
29/09/2024 20:53:57.129;;;89;;;;;;;
29/09/2024 20:57:47.523;;;;17.2;;;;;;
29/09/2024 20:59:05.838;;;89;;;;;;;
29/09/2024 20:59:06.426;;;;;35.0;;;;;
29/09/2024 21:00:07.559;;;;;35.1;;;;;
29/09/2024 21:02:09.024;;;89;;;;;;;
29/09/2024 21:08:58.061;;;;14.5;;;;;;
29/09/2024 21:10:30.698;;;89;;;;;;;
29/09/2024 21:12:57.047;;;;;;183;;;;
29/09/2024 21:12:57.878;;;;;;183;;;;
29/09/2024 21:25:13.609;7.45;;;;;;;;;
29/09/2024 21:29:40.622;;;;;34.8;;;;;
29/09/2024 21:39:50.640;;;89;;;;;;;
29/09/2024 21:42:34.935;;;;14.3;;;;;;
29/09/2024 21:43:25.336;;;;;;182;;;;
29/09/2024 21:46:49.238;;;;24.8;;;;;;
29/09/2024 21:47:55.481;7.45;;;;;183;;;;
29/09/2024 21:48:26.947;;;;;35.2;;;;;
29/09/2024 21:55:48.380;;;;;35.0;;;;;
29/09/2024 21:58:01.953;;;89;;;;;;;
29/09/2024 21:59:24.275;;;;17.2;;;;;;
29/09/2024 22:00:12.175;;;;;35.1;;;;;
29/09/2024 22:00:12.663;;;;;35.2;;;;;
29/09/2024 22:00:18.273;;;;16.1;;;;;;
29/09/2024 22:00:44.791;;;;13.2;;;;;;
29/09/2024 22:01:44.694;;;89;;;;;;;
29/09/2024 22:13:52.385;;;;;;183;;;;
29/09/2024 22:41:18.873;;;;24.9;;;;;;
29/09/2024 22:43:22.251;;;89;;;;;;;
29/09/2024 22:44:23.384;;;;;;182;;;;
29/09/2024 22:45:36.851;;;;;34.8;;;;;
29/09/2024 22:47:55.496;7.45;;;;;183;;;;
29/09/2024 22:48:27.298;;;89;;;;;;;
29/09/2024 22:51:53.876;;;89;;;;;;;
29/09/2024 22:55:26.685;;;;17.3;;;;;;
29/09/2024 22:59:52.329;;;;;35.0;;;;;
29/09/2024 23:00:53.096;;;;;35.1;;;;;
29/09/2024 23:01:00.119;;;;18.4;;;;;;
29/09/2024 23:03:47.939;;;89;;;;;;;
29/09/2024 23:04:53.718;;;89;;;;;;;
29/09/2024 23:10:08.817;;;;;35.2;;;;;
29/09/2024 23:14:50.357;;;;;;182;;;;
29/09/2024 23:14:55.354;;;;21.2;;;;;;
29/09/2024 23:19:00.136;;;89;;;;;;;
29/09/2024 23:32:52.395;;;;;34.9;;;;;
29/09/2024 23:37:20.388;;;;13.9;;;;;;
29/09/2024 23:45:18.230;;;;;;183;;;;
29/09/2024 23:45:18.718;;;;;;182;;;;
29/09/2024 23:47:55.566;7.45;;;;;183;;;;
29/09/2024 23:58:22.833;;;;;35.0;;;;;
29/09/2024 23:58:41.055;;;89;;;;;;;
29/09/2024 23:59:46.422;;;;17.4;;;;;;
30/09/2024 00:00:02.959;;;89;;;;;;;
30/09/2024 00:01:08.657;;;;16.8;;;;;;
30/09/2024 00:03:22.537;;;;;35.2;;;;;
30/09/2024 00:03:58.361;;;89;;;;;;;
30/09/2024 00:14:04.391;;;89;;;;;;;
30/09/2024 00:29:07.023;;;;21.8;;;;;;
30/09/2024 00:46:14.842;;;;;;183;;;;
30/09/2024 00:46:15.353;;;;;;182;;;;
30/09/2024 00:47:03.966;;;;;34.9;;;;;
30/09/2024 00:47:55.595;7.45;;;;34.9;183;;;;
30/09/2024 00:48:48.754;;;;14.3;;;;;;
30/09/2024 00:57:27.161;;;89;;;;;;;
30/09/2024 00:58:30.175;;;;17.4;;;;;;
30/09/2024 01:00:01.060;;;;15.0;;;;;;
30/09/2024 01:00:48.292;;;89;;;;;;;
30/09/2024 01:01:50.499;;;;;35.0;;;;;
30/09/2024 01:16:45.021;;;;;;182;;;;
30/09/2024 01:16:45.485;;;;;;183;;;;
30/09/2024 01:17:44.030;;;;;35.2;;;;;
30/09/2024 01:36:20.363;;;;24.6;;;;;;
30/09/2024 01:41:34.482;;;89;;;;;;;
30/09/2024 01:47:55.608;7.45;;;;;182;;;;
30/09/2024 01:50:26.386;;;;14.1;;;;;;
30/09/2024 01:54:17.873;;;;;34.9;;;;;
30/09/2024 01:54:20.073;;;;;35.0;;;;;
30/09/2024 01:56:49.807;;;;17.5;;;;;;
30/09/2024 01:57:12.776;;;89;;;;;;;
30/09/2024 01:58:06.794;;;89;;;;;;;
30/09/2024 02:00:13.206;;;89;;;;;;;
30/09/2024 02:01:18.904;;;;16.4;;;;;;
30/09/2024 02:05:07.926;;;89;;;;;;;
30/09/2024 02:05:59.906;;;;;34.9;;;;;
30/09/2024 02:17:39.465;;;;;;183;;;;
30/09/2024 02:21:10.053;;;;13.6;;;;;;
30/09/2024 02:36:57.488;;;;;35.2;;;;;
30/09/2024 02:47:55.653;7.45;;;;;;;;;
30/09/2024 02:48:07.829;;;;;;183;;;;
30/09/2024 02:48:08.291;;;;;;182;;;;
30/09/2024 02:49:45.126;;;;;35.0;;;;;
30/09/2024 02:56:07.935;;;;24.2;;;;;;
30/09/2024 02:57:54.139;;;89;;;;;;;
30/09/2024 02:59:03.933;;;;17.6;;;;;;
30/09/2024 02:59:18.753;;;89;;;;;;;
30/09/2024 03:00:19.049;;;;17.1;;;;;;
30/09/2024 03:03:40.355;;;;;35.1;;;;;
30/09/2024 03:04:31.042;;;89;;;;;;;
30/09/2024 03:11:36.347;;;89;;;;;;;
30/09/2024 03:18:35.693;;;;;;183;;;;
30/09/2024 03:18:37.476;;;;;;182;;;;
30/09/2024 03:18:37.992;;;;;;183;;;;
30/09/2024 03:23:39.608;;;;;34.9;;;;;
30/09/2024 03:24:08.690;;;;24.5;;;;;;
30/09/2024 03:38:14.717;;;;14.8;;;;;;
30/09/2024 03:42:01.050;;;89;;;;;;;
30/09/2024 03:47:55.649;7.45;;;;;;;;;
30/09/2024 03:49:06.346;;;;;;182;;;;
30/09/2024 03:53:48.564;;;;;35.2;;;;;
30/09/2024 03:57:44.280;;;89;;;;;;;
30/09/2024 03:59:09.348;;;;17.6;;;;;;
30/09/2024 03:59:39.570;;;;;35.0;;;;;
30/09/2024 04:00:28.060;;;89;;;;;;;
30/09/2024 04:00:54.694;;;;;35.2;;;;;
30/09/2024 04:03:06.455;;;89;;;;;;;
30/09/2024 04:03:22.183;;;;21.5;;;;;;
30/09/2024 04:10:19.417;;;;15.2;;;;;;
30/09/2024 04:19:31.034;;;;;;183;;;;
30/09/2024 04:19:31.517;;;;;;182;;;;
30/09/2024 04:21:37.619;;;;;34.9;;;;;
30/09/2024 04:27:08.242;;;;26.1;;;;;;
30/09/2024 04:29:29.550;;;89;;;;;;;
30/09/2024 04:47:55.658;7.45;;;;;182;;;;
30/09/2024 04:52:22.601;;;;;35.1;;;;;
30/09/2024 04:56:22.797;;;89;;;;;;;
30/09/2024 04:59:20.590;;;;17.6;;;;;;
30/09/2024 05:00:10.518;;;89;;;;;;;
30/09/2024 05:01:19.913;;;;;35.0;;;;;
30/09/2024 05:01:58.191;;;;;35.1;;;;;
30/09/2024 05:02:00.332;;;;17.5;;;;;;
30/09/2024 05:09:14.541;;;;14.8;;;;;;
30/09/2024 05:18:31.644;;;89;;;;;;;
30/09/2024 05:28:45.476;;;;24.7;;;;;;
30/09/2024 05:35:53.407;;;89;;;;;;;
30/09/2024 05:42:07.000;;;;;34.9;;;;;
30/09/2024 05:47:55.658;7.45;;;;;182;;;;
30/09/2024 05:50:55.639;;;;;;183;;;;
30/09/2024 05:50:56.541;;;;;;182;;;;
30/09/2024 05:56:49.824;;;;17.7;;;;;;
30/09/2024 05:57:12.852;;;;;35.1;;;;;
30/09/2024 05:58:23.424;;;89;;;;;;;
30/09/2024 06:01:52.226;;;89;;;;;;;
30/09/2024 06:02:22.765;;;;15.0;;;;;;
30/09/2024 06:02:51.342;;;;;35.0;;;;;
30/09/2024 06:05:01.358;;;;;35.2;;;;;
30/09/2024 06:21:23.985;;;;;;183;;;;
30/09/2024 06:21:24.473;;;;;;182;;;;
30/09/2024 06:30:23.924;;;;14.1;;;;;;
30/09/2024 06:32:56.009;;;89;;;;;;;
30/09/2024 06:47:55.731;7.45;;;;;182;;;;
30/09/2024 06:52:34.576;;;89;;;;;;;
30/09/2024 06:52:41.946;;;;;34.9;;;;;
30/09/2024 06:52:47.749;;;;;35.0;;;;;
30/09/2024 06:55:31.480;;;;25.1;;;;;;
30/09/2024 06:58:48.991;;;;17.7;;;;;;
30/09/2024 06:59:21.957;;;89;;;;;;;
30/09/2024 07:01:37.765;;;89;;;;;;;
30/09/2024 07:04:00.478;;;;18.4;;;;;;
30/09/2024 07:05:26.880;;;;;35.1;;;;;
30/09/2024 07:05:30.465;;;89;;;;;;;
30/09/2024 07:12:19.895;;;;26.5;;;;;;
30/09/2024 07:13:05.900;;;;;35.0;;;;;
30/09/2024 07:22:22.524;;;;;;182;;;;
30/09/2024 07:22:22.929;;;;;;182;;;;
30/09/2024 07:24:56.818;;;89;;;;;;;
30/09/2024 07:30:29.857;;;;;35.1;;;;;
30/09/2024 07:32:01.637;;;;14.9;;;;;;
30/09/2024 07:47:55.688;7.45;;;;;;;;;
30/09/2024 07:52:50.399;;;;;;182;;;;
30/09/2024 07:52:54.484;;;;;;182;;;;
30/09/2024 07:55:37.305;7.45;;;;;;;;;
30/09/2024 07:55:49.494;;;;17.8;;;;;;
30/09/2024 07:56:47.978;;;89;;;;;;;
30/09/2024 07:57:46.593;;;;;35.0;;;;;
30/09/2024 08:00:08.779;;;;;35.1;;;;;
30/09/2024 08:00:49.124;;;89;;;;;;;
30/09/2024 08:01:12.105;;;89;;;;;;;
30/09/2024 08:04:40.438;;;;17.7;;;;;;
30/09/2024 08:08:18.337;;;;;34.8;;;;;
30/09/2024 08:08:20.933;;;;22.5;;;;;;
30/09/2024 08:16:09.453;7.45;;;;;;;;;
30/09/2024 08:16:50.764;;;;14.1;;;;;;
30/09/2024 08:23:16.470;;;;;;182;;;;
30/09/2024 08:39:21.710;7.45;;;;;;;;;
30/09/2024 08:42:05.612;;;;;35.2;;;;;
30/09/2024 08:47:55.725;7.45;;;;;;;;;
30/09/2024 08:50:06.531;;;89;;;;;;;
30/09/2024 08:50:33.639;;;;;35.0;;;;;
30/09/2024 08:53:46.640;;;;;;182;;;;
30/09/2024 08:53:47.042;;;;;;182;;;;
30/09/2024 08:58:42.238;;;89;;;;;;;
30/09/2024 08:59:31.260;;;;17.7;;;;;;
30/09/2024 09:00:13.154;;;89;;;;;;;
30/09/2024 09:00:20.338;;;;16.3;;;;;;
30/09/2024 09:01:54.528;;;;;35.1;;;;;
30/09/2024 09:07:22.970;;;;;34.9;;;;;
30/09/2024 09:23:28.695;;;;;35.2;;;;;
30/09/2024 09:24:14.977;;;;;;182;;;;
30/09/2024 09:31:35.931;7.45;;;;;;;;;
30/09/2024 09:38:33.526;;;89;;;;;;;
30/09/2024 09:43:02.218;7.45;;;;;;;;;
30/09/2024 09:43:35.951;;;;19.5;;;;;;
30/09/2024 09:47:40.264;;;;16.1;;;;;;
30/09/2024 09:47:55.752;7.45;;;;;;;;;
30/09/2024 09:54:41.474;;;;;;183;;;;
30/09/2024 09:54:44.173;;;;;;182;;;;
30/09/2024 09:57:27.562;;;89;;;;;;;
30/09/2024 09:59:02.978;;;;17.6;;;;;;
30/09/2024 09:59:51.657;;;;;35.0;;;;;
30/09/2024 10:00:23.968;;;;17.2;;;;;;
30/09/2024 10:00:29.782;;;89;;;;;;;
30/09/2024 10:06:51.076;;;;;34.9;;;;;
30/09/2024 10:15:11.898;;;;;34.9;;;;;
30/09/2024 10:17:48.896;;;89;;;;;;;
30/09/2024 10:25:10.736;;;;;;182;;;;
30/09/2024 10:25:13.062;;;;;;182;;;;
30/09/2024 10:28:51.334;;;;;35.2;;;;;
30/09/2024 10:42:08.183;;;89;;;;;;;
30/09/2024 10:46:34.576;;;;15.4;;;;;;
30/09/2024 10:47:55.785;7.45;;;;;182;;;;
30/09/2024 10:56:25.012;;;89;;;;;;;
30/09/2024 10:56:25.484;;;;20.4;;;;;;
30/09/2024 10:58:18.999;;;;;35.0;;;;;
30/09/2024 10:58:36.402;7.45;;;;;;;;;
30/09/2024 10:59:15.527;;;;17.7;;;;;;
30/09/2024 11:00:17.621;;;89;;;;;;;
30/09/2024 11:01:40.484;;;;18.3;;;;;;
30/09/2024 11:08:20.925;;;;;;183;;;;
30/09/2024 11:16:03.636;;;;;35.1;;;;;
30/09/2024 11:18:50.525;;;;14.8;;;;;;
30/09/2024 11:26:11.064;;;;;;182;;;;
30/09/2024 11:26:38.963;;;89;;;;;;;
30/09/2024 11:36:00.577;;;;19.6;;;;;;
30/09/2024 11:45:48.210;;;89;;;;;;;
30/09/2024 11:47:55.818;7.45;;;;;;;;;
30/09/2024 11:50:39.019;;;;;34.9;;;;;
30/09/2024 11:56:39.030;;;;;35.0;;;;;
30/09/2024 11:56:41.229;;;;;;182;;;;
30/09/2024 11:58:09.839;;;89;;;;;;;
30/09/2024 11:59:26.761;;;;17.8;;;;;;
30/09/2024 12:00:13.220;;;89;;;;;;;
30/09/2024 12:00:23.522;;;89;;;;;;;
30/09/2024 12:00:46.456;;;;17.5;;;;;;
30/09/2024 12:00:47.017;;;;15.9;;;;;;
30/09/2024 12:11:32.187;;;;;35.1;;;;;
30/09/2024 12:13:20.151;;;;21.7;;;;;;
30/09/2024 12:17:55.576;7.45;;;;;;;;;
30/09/2024 12:27:08.196;;;;;;182;;;;
30/09/2024 12:42:10.058;;;;;34.9;;;;;
30/09/2024 12:47:55.443;7.45;;;;35.0;;;;;
30/09/2024 12:57:36.942;;;;;;183;;;;
30/09/2024 12:57:37.852;;;;;;182;;;;
30/09/2024 12:58:09.786;;;89;;;;;;;
30/09/2024 12:58:16.975;;;;17.7;;;;;;
30/09/2024 12:58:55.262;;;89;;;;;;;
30/09/2024 13:01:02.593;;;;16.0;;;;;;
30/09/2024 13:02:04.299;;;;;35.1;;;;;
30/09/2024 13:03:08.252;;;89;;;;;;;
30/09/2024 13:13:27.316;;;89;;;;;;;
30/09/2024 13:28:06.217;;;;;;183;;;;
30/09/2024 13:28:06.633;;;;;;182;;;;
30/09/2024 13:28:47.241;;;;;35.0;;;;;
30/09/2024 13:29:03.756;;;;15.3;;;;;;
30/09/2024 13:40:28.674;7.45;;;;;;;;;
30/09/2024 13:41:37.574;;;;23.6;;;;;;
30/09/2024 13:46:09.061;;;;;35.1;;;;;
30/09/2024 13:47:55.874;7.45;;;;;182;;;;
30/09/2024 13:51:35.273;;;;;35.0;;;;;
30/09/2024 13:56:42.984;;;89;;;;;;;
30/09/2024 13:59:11.413;;;89;;;;;;;
30/09/2024 13:59:41.604;;;;17.8;;;;;;
30/09/2024 14:00:10.817;;;;21.2;;;;;;
30/09/2024 14:01:13.003;;;;;34.9;;;;;
30/09/2024 14:02:04.709;;;89;;;;;;;
30/09/2024 14:15:00.930;;;89;;;;;;;
30/09/2024 14:22:26.052;;;;;35.2;;;;;
30/09/2024 14:29:05.156;;;;;;182;;;;
30/09/2024 14:29:28.983;;;89;;;;;;;
30/09/2024 14:47:55.452;7.45;;;;;;;;;
30/09/2024 14:55:49.422;;;;14.6;;;;;;
30/09/2024 14:58:31.850;;;;21.8;;;;;;
30/09/2024 14:58:34.053;;;;17.8;;;;;;
30/09/2024 14:58:34.136;;;;;35.0;;;;;
30/09/2024 14:58:47.624;;;89;;;;;;;
30/09/2024 14:59:34.849;;;;;;183;;;;
30/09/2024 14:59:37.054;;;;;;182;;;;
30/09/2024 14:59:37.960;;;;;;182;;;;
30/09/2024 15:00:43.347;;;;;34.9;;;;;
30/09/2024 15:03:31.066;;;89;;;;;;;
30/09/2024 15:03:39.733;;;;;34.9;;;;;
30/09/2024 15:08:22.732;;;;18.2;;;;;;
30/09/2024 15:13:59.279;;;;15.6;;;;;;
30/09/2024 15:15:51.784;;;89;;;;;;;
30/09/2024 15:30:05.008;;;;;;183;;;;
30/09/2024 15:32:08.732;;;;19.7;;;;;;
30/09/2024 15:34:06.726;;;;;35.2;;;;;
30/09/2024 15:47:55.490;7.45;;;;;;;;;
30/09/2024 15:57:10.371;;;;;;183;;;;
30/09/2024 15:57:10.863;;;;;;182;;;;
30/09/2024 15:57:11.787;;;;;;182;;;;
30/09/2024 15:58:26.886;;;89;;;;;;;
30/09/2024 15:58:57.088;;;;;34.9;;;;;
30/09/2024 15:59:35.284;;;89;;;;;;;
30/09/2024 15:59:42.953;;;;17.7;;;;;;
30/09/2024 16:00:09.546;;;;20.1;;;;;;
30/09/2024 16:00:29.284;;;89;;;;;;;
30/09/2024 16:00:35.595;;;;;;182;;;;
30/09/2024 16:04:50.383;;;;;35.1;;;;;
30/09/2024 16:07:53.887;;;89;;;;;;;
30/09/2024 16:11:52.916;;;89;;;;;;;
30/09/2024 16:18:19.834;;;;23.6;;;;;;
30/09/2024 16:18:46.399;7.45;;;;;;;;;
30/09/2024 16:19:51.789;;;;15.6;;;;;;
30/09/2024 16:30:55.841;;;;;;183;;;;
30/09/2024 16:31:24.153;;;;;;182;;;;
30/09/2024 16:42:04.683;;;;;35.2;;;;;
30/09/2024 16:47:55.519;7.45;;;;;182;;;;
30/09/2024 16:56:14.107;;;89;;;;;;;
30/09/2024 16:59:42.096;;;;17.8;;;;;;
30/09/2024 16:59:58.306;;;;;34.9;;;;;
30/09/2024 17:00:17.616;7.45;;;;;;;;;
30/09/2024 17:00:25.725;;;;26.3;;;;;;
30/09/2024 17:00:35.716;;;;;35.0;;;;;
30/09/2024 17:00:59.002;;;89;;;;;;;
30/09/2024 17:01:37.729;;;;;;182;;;;
30/09/2024 17:01:38.124;;;;;;182;;;;
30/09/2024 17:13:28.245;;;89;;;;;;;
30/09/2024 17:26:14.185;;;;;35.2;;;;;
30/09/2024 17:32:29.890;7.45;;;;;;;;;
30/09/2024 17:35:24.902;;;;13.6;;;;;;
